currency;trading_date;settlement_date;minimum;maximum;last
USD;09/18/2019;09/20/2019;4.0767;4.1125;4.1060
USD;09/19/2019;09/23/2019;4.1265;4.1575;4.1575
USD;09/20/2019;09/24/2019;4.1515;4.1815;4.1650
USD;09/23/2019;09/25/2019;4.1615;4.1810;4.1710
USD;09/24/2019;09/26/2019;4.1580;4.1805;4.1722
USD;09/25/2019;09/27/2019;4.1531;4.1920;4.1850
USD;09/26/2019;09/30/2019;4.1240;4.1658;4.1603
USD;09/27/2019;10/01/2019;4.1489;4.1644;4.1638
USD;09/30/2019;10/02/2019;4.1486;4.1690;4.1508
USD;10/01/2019;10/03/2019;4.1549;4.1822;4.1629
USD;10/02/2019;10/04/2019;4.1336;4.1697;4.1487
USD;10/03/2019;10/07/2019;4.0759;4.1273;4.0855
USD;10/04/2019;10/08/2019;4.0550;4.0830;4.0580
USD;10/07/2019;10/09/2019;4.0613;4.1031;4.0988
USD;10/08/2019;10/10/2019;4.0750;4.1023;4.0897
USD;10/09/2019;10/11/2019;4.0746;4.1094;4.1003
USD;10/10/2019;10/15/2019;4.0930;4.1360;4.1269
USD;10/11/2019;10/16/2019;4.0866;4.1254;4.0878
USD;10/14/2019;10/16/2019;4.1160;4.1355;4.1293
USD;10/15/2019;10/17/2019;4.1405;4.1600;4.1595
USD;10/16/2019;10/18/2019;4.1576;4.1832;4.1630
USD;10/17/2019;10/21/2019;4.1263;4.1796;4.1680
USD;10/18/2019;10/22/2019;4.1126;4.1593;4.1158
USD;10/21/2019;10/23/2019;4.1180;4.1480;4.1333
USD;10/22/2019;10/24/2019;4.0630;4.1100;4.0672
USD;10/23/2019;10/25/2019;4.0319;4.0867;4.0372
USD;10/24/2019;10/28/2019;4.0004;4.0411;4.0381
USD;10/25/2019;10/29/2019;3.9975;4.0239;4.0086
USD;10/28/2019;10/30/2019;3.9760;3.9965;3.9869
USD;10/29/2019;10/31/2019;3.9850;4.0033;3.9969
USD;10/30/2019;11/01/2019;3.9860;4.0307;4.0186
USD;10/31/2019;11/04/2019;3.9773;4.0361;4.0116
USD;11/01/2019;11/05/2019;3.9716;4.0064;3.9990
USD;11/04/2019;11/06/2019;3.9838;4.0103;4.0023
USD;11/05/2019;11/07/2019;3.9871;4.0228;3.9914
USD;11/06/2019;11/08/2019;3.9777;4.0830;4.0799
USD;11/07/2019;11/12/2019;4.0448;4.1004;4.0874
USD;11/08/2019;11/13/2019;4.1099;4.1602;4.1587
USD;11/11/2019;11/13/2019;4.1364;4.1681;4.1644
USD;11/12/2019;11/14/2019;4.1461;4.1808;4.1740
USD;11/13/2019;11/18/2019;4.1694;4.1863;4.1840
USD;11/14/2019;11/19/2019;4.1650;4.1937;4.1887
USD;11/18/2019;11/20/2019;4.1750;4.2070;4.1925
USD;11/19/2019;11/21/2019;4.1870;4.2172;4.2160
USD;11/20/2019;11/22/2019;4.2000;4.2120;4.2100
USD;11/21/2019;11/25/2019;4.1876;4.2224;4.1930
USD;11/22/2019;11/26/2019;4.1756;4.1947;4.1897
USD;11/25/2019;11/27/2019;4.1945;4.2190;4.2145
USD;11/26/2019;11/29/2019;4.2390;4.2747;4.2394
USD;11/27/2019;12/02/2019;4.2377;4.2687;4.2636
USD;11/28/2019;12/02/2019;4.2160;4.2553;4.2183
USD;11/29/2019;12/03/2019;4.1895;4.2385;4.2357
USD;12/02/2019;12/04/2019;4.2150;4.2476;4.2174
USD;12/03/2019;12/05/2019;4.1885;4.2145;4.2060
USD;12/04/2019;12/06/2019;4.1848;4.2050;4.1876
USD;12/05/2019;12/09/2019;4.1796;4.2217;4.1796
USD;12/06/2019;12/10/2019;4.1429;4.1905;4.1429
USD;12/09/2019;12/11/2019;4.1290;4.1575;4.1301
USD;12/10/2019;12/12/2019;4.1333;4.1503;4.1453
USD;12/11/2019;12/13/2019;4.1102;4.1420;4.1213
USD;12/12/2019;12/16/2019;4.0978;4.1262;4.1000
USD;12/13/2019;12/17/2019;4.0795;4.1150;4.1072
USD;12/16/2019;12/18/2019;4.0575;4.0950;4.0629
USD;12/17/2019;12/19/2019;4.0517;4.0750;4.0630
USD;12/18/2019;12/20/2019;4.0483;4.0710;4.0655
USD;12/19/2019;12/23/2019;4.0515;4.0690;4.0629
USD;12/20/2019;12/23/2019;4.0613;4.0958;4.0923
USD;12/23/2019;12/26/2019;4.0610;4.0885;4.0779
USD;12/24/2019;12/27/2019;4.0800;4.0900;4.0820
USD;12/26/2019;12/30/2019;4.0488;4.0740;4.0635
USD;12/27/2019;12/30/2019;4.0380;4.0600;4.0480
USD;12/30/2019;01/02/2020;4.0126;4.0436;4.0127
